@id	name	@center	@lat	@lon	addr:city	addr:street	addr:housenumber	addr:postcode	opening_hours
1421955597	Berkenthiner Apotheke		53.7342002	10.6443893					
1426027701	Die Königlich Privilegierte Apotheke Ahrensbök		54.0105789	10.5729432	Ahrensbök	Plöner Straße	5	23623	"Mo-Fr 07:45-18:30, Sa 7:45-12:30"
1426027704	Lindenapotheke		54.0121366	10.5732052	Ahrensbök	Plöner Straße	28	23623	Mo-Fr 08:00-18:30; Sa 08:00-12:30
1430225955	Nicolai-Apotheke		54.1478489	10.9608119	Grömitz	Wicheldorfstraße	20	23743	Mo-Fr 08:30-18:00; Sa 08:30-13:00
1430418110	Apotheke in der Peterstraße		54.1359378	10.6145265	Eutin	Peterstraße	15	23701	"Mo-Fr 08:00-18:30; Tu,Th 08:00-19:00; Sa 08:00-13:00; Su,PH off"
1430418136	Rosen-Apotheke		54.1341006	10.6152812	Eutin	Bischof-Wilhelm-Kieckbusch-Gang	12	23701	
1446807326	Linden-Apotheke		53.6973208	9.7176886	Tornesch	Lindenweg	2	25436	Mo-Fr 08:00-18:30; Sa 08:30-12:30
1446807327	Fasanen-Apotheke		53.6985218	9.7183321	Tornesch	Wilhelmstraße	2	25436	"Mo-Tu, Th-Fr 08:00-18:30; We 08:00-13:00; Sa 08:30-12:30"
1485853381	Vicelin-Apotheke		54.0690845	9.9884605	Neumünster	Großflecken	72	24534	Mo-Fr 08:00-18:30; We 08:00-18:00; Sa 08:30-13:00
1487561910	Borbyer Apotheke		54.4780686	9.8442066	Eckernförde	Prinzenstraße	5	24340	"Mo,Tu,Th,Fr 08:00-13:00,15:00-18:30; We 08:00-13:00,16:00-18:00; Sa 08:30-13:00; Su off"
1487815464	easy-Apotheke		53.6743418	10.2371937					"Mo,Tu,Th,Fr 08:30-19:00, We 08:00-19:00, Sa 08:00-15:00"
1509833529	Eichen Apotheke		53.6356368	9.8400039	Halstenbek	Hauptstraße	36	25469	"Mo-Fr 08:30-18:30, Sa 08:30-13:00"
1515200279	Post-Apotheke		53.9123357	10.8043664					"Mo-Fr 08:30-13:00,14:30-18:30;Sa 08:30-13:00"
1515200280	Post-Apotheke		53.9135707	10.8067796					"Mo-Fr 08:00-13:00,15:00-18:30;Sa 08:30-13:00"
1547943766	Stadt Apotheke		53.7291773	10.2569267	Bargteheide	Jersbeker Straße	12	22941	Mo-Fr 08:30-18:30; Sa 08:30-13:00
1547961035	Rathaus Apotheke		53.7298300	10.2644928	Bargteheide	Rathausstraße	11	22941	Mo-Fr 08:30-18:30; Sa 08:30-13:00; PH off
1555270710	Birk-Apotheke		54.7458869	9.8925931	Gelting	Nordstraße	2	24395	"Mo,We,Fr 08:00-12:30,14:30-18:00; Tu,Th 08:00-12:30,14:30-19:00; Sa 08:30-13:00; Su,PH off"
1557973972	Sonnen-Apotheke		54.8161040	9.4715517	Flensburg	Fördestraße	63	24944	"Mo-Fr 08:00-18:30; Sa 08:30-13:00; Su,PH off"
1577032571	Kant Apotheke		53.8671875	10.7211301					Mo-Fr 08:00-19:30; Sa 08:00-18:00
1604294280	Hansa Apotheke		54.3354593	10.1897709	Kiel	Langer Rehm	22	24149	Mo-Fr 08:00-19:00; Sa 08:00-14:00
1614108263	Friedrichsberger Apotheke		54.5023820	9.5418890	Schleswig	Friedrichstraße	56	24837	"Mo,Tu,Th 08:00-18:30; We,Fr 08:00-18:00; Sa 08:30-12:30; Su off"
1615419045	Philipus-Apotheke		54.3039383	10.2149505	Schwentinental	Seebrookswiese	4	24222	"Mo,Tu,Th,Fr 08:00-13:00,15:00-18:00; We 08:00-13:00"
1615460277	Apotheke am Dorfplatz		54.3089757	10.2135900	Schwentinental	Dorfstraße	156	24222	Sa 08:00-13:00; Su off; Mo-Fr 08:00-18:30
1642999290	Meeresstrand-Apotheke		54.0238957	10.7523939					"Mo-Fr 08:00-13:00,14:00-18:30; Sa 08:30-13:00"
1670667818	Apotheke an der Krumbek		53.7531860	9.9173614	Ellerau	Königsberger Straße	2	25479	Mo-Fr 08:00-18:30; Sa 08:30-12:30
1685832025	Königlich privilegierte Sonnen-Apotheke		53.9527903	9.0116351	Marne	Markt	5	25709	Mo-Fr 08:00-19:00; Sa 08:00-12:30; PH off
1685832045	Neue Apotheke		53.9524695	9.0102068	Marne	Königstraße	1	25709	"Mo,Tu,Tu,Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-12:30;PH off"
1686134166	Krabben-Apotheke		54.0128791	8.8990739	Friedrichskoog	Koogstraße	64	25718	"Mo,Tu,Th,Fr 08:30-18:00; We 08:30-13:00;Sa 08:30-12:00;PH off"
1696457306	Birken Apotheke		53.6587115	10.5748146	Nusse	Kirchstraße	6a	23896	"Mo-Fr 08:00-13:00,15:00-18:30; Sa 08:30-13:00"
1725784647	Helgoland-Apotheke		53.5219515	10.2311713					Mo-Sa 08:00-20:00; Su off; PH unknown
1744051756	Bismarck-Apotheke		54.3024059	9.6736329	Rendsburg	Bismarckstraße	12-14	24768	Mo-Fr 08:00-19:00; Sa 08:30-16:00
1770500904	Glashütter Apotheke		53.6829748	10.0314255	Norderstedt	Tangstedter Landstraße	555	22851	Mo-Fr 08:30-18:30; Sa 08:30-12:30
1772037511	Apotheke im Hochhaus		54.3311476	10.0848156					Mo-Fr 08:00-19:00; Sa 08:00-13:00
1783911817	Insel-Apotheke		54.1826739	7.8871077	Helgoland	Steanaker	359	27498	"Mo-Fr 09:00-12:00; Sa 10:00-12:00; Mo,Tu,Th 15:00-18:00; Fr-Sa 15:00-17:00"
1785838302	Sonnen-Apotheke		53.6578006	9.8074735	Pinneberg	Waldstraße	5	25421	Mo-Fr 08:00-18:30; Sa 08:00-13:00
1796291247	kielgesund Apotheke in der Wik		54.3605010	10.1339345		Prinz-Heinrich-Straße	20	24106	Mo-Sa 08:00-21:00
1801829430	Flora-Friesland-Apotheke		54.7849666	8.8238954	Niebüll	Marktstraße	27	25899	Mo-Fr 08:00-18:30;Sa 08:00-12:30
1802246654	Förde-Apotheke		54.8069312	9.4597272	Flensburg	Mürwiker Straße	162	24944	
1805035977	Annen-Apotheke		54.3862407	10.1329624	Altenholz	Ostpreußenplatz	2	24161	"Mo,Tu,Th 08:00-13:00,15:00-18:30; Fr 08:00-18:30; We,Sa 08:00-13:00"
1827322829	Privilegierte Apotheke		53.8304785	10.4827623	Reinfeld	Klosterstraße	5	23858	"Mo 08:00-13:00,14:00-18:00; Tu 08:00-13:00,14:00-18:00; We 08:00-13:00; Th 08:00-13:00,14:00-18:00; Fr 08:00-13:00,14:00-18:00; PH off"
1832475202	Stern-Apotheke		54.7944173	9.4718629	Flensburg	Engelsbyer Straße	53	24943	"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su,PH off"
1874137600	See-Apotheke		53.6165794	9.8667585	Halstenbek	Seestraße	252	25469	Mo-Fr 08:30-18:30; Sa 08:30-13:00; PH off
1935192676	Apotheke am Rathaus		54.2838046	10.2408769	Schwentinental	Zum See	2	24223	
1950030226	Schwan Apotheke		54.0746870	9.9831132	Neumünster	Kuhberg	28	24534	"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 09:00-14:00"
1959103904	Finken-Apotheke		54.2938481	10.5898701	Lütjenburg	Teichtorstraße	3	24321	"Mo-Th 08:00-18:30, Fr 08:00-18:00, Sa 08:00-13:00, Su off"
1966456258	Fital Apotheke		54.2941628	10.5855775	Lütjenburg	Posthofstraße	4	24321	"Mo-Fr 08:00-20:00, Sa 08:00-19:00, Su off"
2036473836	Vorstadt Apotheke		53.6941332	10.7865791	Ratzeburg	Schweriner Straße	51	23909	Mo-Fr 08:00-19:00; Sa 08:00-14:00
2058310331	Apotheke am U-Bahnhof		53.6625038	10.2852846	Großhansdorf	Eilbergweg	9	22927	Mo-Fr 08:30-18:30; Sa 08:30-13:00
2063152884	Schloss-Apotheke		53.6767933	10.2398525					"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-12:00; Sa 09:00-13:00"
2071573073	Sankt Georg Apotheke		54.1945638	9.0957178	Heide	Friedrichstraße	14	25746	Mo-Fr 08:00-18:30; Sa 08:00-14:00
2119594907	Apotheke in Jübek		54.5572398	9.3997746	Jübek	Große Straße	34	24855	
2129726562	Apotheke am Kaufhof		53.8643333	10.7217679					Mo-Fr 08:00-18:30; Sa 09:00-13:30; PH off
2129726702	apo-rot Adler-Apotheke		53.8640036	10.7196445					Mo-Fr 08:30-19:00; Sa 09:00-14:00
2130572838	Brunnenapotheke		53.6484292	9.8299971	Rellingen	Hauptstraße	25	25462	"Mo,Th 08:00-19:00, Tu,We,Fr 08:00-18:30, Sa 08:30-12:30"
2175159527	Apotheke am Kaufhof		53.8647738	10.7189224					Mo-Fr 08:00-18:30; Sa 09:00-13:30; PH off
2187345474	Privilegierte Apotheke Am Wedenkamp		53.7511388	9.6477570	Elmshorn	Wedenkamp	9b	25335	Mo-Sa 08:00-20:00; PH off
2211566510	Park-Apotheke		54.3150131	9.6713003	Büdelsdorf	Parkallee	7	24782	"Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00"
2214656094	Burg-Apotheke		54.4422878	11.1795188	Fehmarn	Mummendorfer Weg	3	23769	"Mo-Fr 08:30-18:30; Sa 08:30-13:00; Su,PH off"
2219596489	Hafen-Apotheke		54.6905372	8.5714620	Wyk auf Föhr	Hafenstraße	42	25938	"Mo-Fr 08:30-13:00,14:30-18:00; We 14:30-18:00 off, Sa 09:00-12:30"
2219633272	Kur-Apotheke		54.6874363	8.5693643	Wyk auf Föhr	Sandwall	42	25938	"Mo-Fr 08:30-12:30,14:00-18:00; We 08:30-12:30; Sa 09:00-12:30"
2231876274	Alte Apotheke		53.9365481	10.3090534	Bad Segeberg	Kirchstraße	31	23795	Mo-Fr 08:00-18:30; Sa 08:00-14:00
2244432045	Lübbers Apotheke im MediCo		53.8869859	10.6492950	Stockelsdorf	Segeberger Straße	16-22	23617	Mo-Fr 08:00-19:00; Sa 08:30-14:00
2314255689	Aesculap Apotheke		54.0743325	9.9842897	Neumünster	Kuhberg	43	24534	Mo-Fr 08:00-19:00; Sa 09:00-14:00
2318223582	Einhorn Apotheke		54.1860383	10.7631368	Schönwalde am Bungsberg	Oldenburger Straße	19	23744	"Mo,Tu,Th 08:00-13:00,14:00-18:30; We 08:00-12:00; Fr 08:00-13:00,14:00-18:00, Sa 08:00-12:00"
2344312209	staggenborg die apotheke		54.4951283	9.0840141	Husum	Andreas-Clausen-Straße	2	25813	Mo-Sa 08:00-20:00
2349064351	Löwen-Apotheke		54.1949929	9.0909590	Heide	Markt	45	25746	"Mo,Tu,We,Fr 08:00-18:30;Th 08:00-19:00,Sa 08:00-13:00; PH off"
2360033072	Fürst Bismarck-Apotheke		53.5093005	10.2512711	Reinbek	Bahnhofstraße	15	21465	"Mo-Fr 08:30-18:30, Sa 09:00-13:00; PH off"
2360039997	Sachsenwald-Apotheke		53.5103774	10.2515765	Reinbek	Hamburger Straße	2	21465	Mo-Fr 08:30-18:30; Sa 08:30-12:30
2404897520	Katharinenapotheke		54.2202305	10.8857064	Lensahn	Eutiner Straße	5	23738	"Mo,Tu,Th 08:00-13:00,14:00-18:30; Fr 08:00-13:00,14:00-18:00; We,Sa 08:00-12:30"
2404969851	Linden-Apotheke		54.2194497	10.8879329	Lensahn	Bäderstraße	12	23738	"Mo,Tu,Th,Fr 08:00-12:30,14:00-18:00; We,Sa 08:00-12:00"
2408087779	Linden Apotheke		54.2902726	10.4265661		Kieler Straße	9	24238	
2422246308	Brunnen-Apotheke		54.3063222	9.6016537	Fockbek	Rendsburger Straße	50a	24787	Mo-Fr 08:30-18:30; Sa 08:30-13:00
2430792022	Ulex-Apotheke		54.3418008	10.0918534					"Mo-Tu 08:00-13:30,14:30-18:30; We 08:00-13:30,14:30-18:00; Th-Fr 08:00-13:30,14:30-18:30; Sa 08:00-13:00"
2453038415	Apotheke Tellingstedt		54.2196096	9.2778785	Tellingstedt	Hauptstraße	6	25782	"Mo,Th 08:00-18:30; Tu,We,Fr 08:00-18:00; Sa 08:00-12:30"
2481875791	Parkcenter-Apotheke		54.0757422	9.9863496	Neumünster	Christianstraße	20	24534	"Mo-Th 08:00-18:30; We,Fr 08:00-18:00; Sa 09:00-13:00"
2498147230	Flora-Apotheke		53.6590314	9.8077993	Pinneberg	Damm	49	25421	"Mo-Tu,Th 08:00-19:00; We,Fr 08:00-18:30; Sa 08:30-14:00"
2514462686	Wagrien-Apotheke		54.2904061	10.8807508	Oldenburg in Holstein	Mühlenkamp	5	23758	Mo-Fr 08:00-18:00; Sa 08:30-13:00
2534828877	Kronen Apotheke		54.3289094	10.1339709	Kiel	Dreiecksplatz	5	24105	Mo-Fr 08:00-18:30; Sa 08:30-14:00
2568875087	Medio Apotheke im famila		53.8297167	9.9809548	Kaltenkirchen	Kisdorfer Weg	11	24568	Mo-Sa 8:00-21:00; PH off
2612100560	Dr. Scheel´s Apotheke		53.8970434	9.1369345	Brunsbüttel	Koogstraße	43	25541	Mo-Fr 08:00-19:00; Sa 08:00-13:00;PH off
2628275596	Kalkberg-Apotheke		53.9354058	10.3105607	Bad Segeberg	Oldesloer Straße	11	23795	Sa 08:00-13:00; Mo-Fr 08:00-18:00
2632127693	Stadt-Apotheke		53.9514224	10.2084446					
2717395803	Prinzen Apotheke		54.1590963	10.4316116	Plön	Eutiner Straße	17-18	24306	
2776840823	Sonnen-Apotheke		53.4365121	10.3689004	Geesthacht	Bergedorfer Straße	58-62	21502	Mo-Th 08:00-19:30; We 08:00-18:00; Fr 08:00-18:30; Sa 08:00-13:30
2795213707	Klindwort Apotheke		53.9122973	10.7317181					Mo-Sa 09:00-20:00
2810133162	Markt-Apotheke		53.8098120	10.3728749					
2866568451	Schwentine-Apotheke		54.3259570	10.1861423	Kiel	Schönberger Straße	11	24148	"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-12:30; Su off"
2911880533	Krückau-Apotheke		53.7554509	9.6640664	Elmshorn	Mühlendamm	12	25335	
2955556531	apo-rot Vita Apotheke + Sanitätshaus		53.7545316	9.6520836	Elmshorn	Schulstraße	52	25335	
2955756250	Markt-Apotheke		53.7522596	9.6530539	Elmshorn	Wedenkamp	22b	25335	Mo-Fr 08:30-18:00; Sa 09:00-14:00
3009464013	Löwen-Apotheke		54.0731732	9.9825431	Neumünster	Am Teich	9	24534	"Mo-Th 08:00-13:00,14:30-18:30; We 08:00-13:00; Fr 08:00-18:30; Sa 09:00-12:30"
3039436309	Brücken-Apotheke		53.9299679	9.4686137	Heiligenstedten	Brückenstraße	5	25524	"Mo,Th 08:30-18:30; Tu,Fr 08:30-18:00; We 08:30-13:00; Sa 08:00-12:00"
3048509541	Apotheke Am Billenkamp		53.5263196	10.3043381					
3048509550	Apotheke Aumühle		53.5263393	10.3060525	Aumühle	Hofriedeallee	22	21521	Mo-Fr 08:00-19:00;Sa 08:00-13:00
3050868406	Warder-Apotheke		54.3727854	10.9794098	Heiligenhafen	Kirchenstraße	1	23774	"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Jun-Sep Sa 08:00-14:00; PH,Su off"
3054397311	Immenhof-Apotheke		53.6939464	10.0274278	Norderstedt	Poppenbütteler Straße	172	22851	
3110643479	Landhaus-Apotheke		53.9254800	9.5147606	Itzehoe	Feldschmiede	61	25524	Mo-Fr 08:00-18:30; Sa 08:00-14:00
3138435821	Vitalhus. Die Apotheke		53.7093963	10.0180666	Norderstedt	Stormarnstraße	33-41	22844	Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off
3193700989	Markt-Apotheke		53.6996834	10.7736639	Ratzeburg	Rathausstraße	1	23909	"Mo-Fr 08:00-18:30, Sa 08:30-13:00"
3193780778	Koog-Apotheke		53.8964621	9.1395312	Brunsbüttel	Koogstraße	70	25541	"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-12:30;PH off"
3217711474	easyApotheke		53.8047587	9.9802096	Henstedt-Ulzburg	Gutenbergstraße	4	24558	Mo-Sa 08:00-20:00
3219328222	Apotheke in Raisdorf		54.2821417	10.2412209					Mo-Fr 08:00-18:30;Sa 08:00-13:00
3231342199	Elsdorfer-Apotheke		54.2585814	9.5263827	Elsdorf-Westermühlen	Dorfstraße	29	24800	"Mo-Fr 08:00-13:00, Mo,Th 15:00-19:00, Tu,Fr 15:00-18:00; Sa 09:00-12:00"
3248392177	Scandia-Apotheke		53.6819054	9.9875820	Norderstedt	Ochsenzoller Straße	147	22848	"Mo-Fr 09:00-18:30; Sa 09:00-13:00; PH,Su off"
3265102085	Land-Apotheke		54.6665837	9.3941217	Tarp	Wanderuper Straße	13	24963	"Mo-Fr 08:30-18:30; Sa 09:00-13:00; Su,PH off"
3265265486	Moorbek Apotheke		53.7072069	9.9892180	Norderstedt	Rathausallee	35/39	22846	Mo-Fr 08:30-19:00; Sa 09:00-16:00
3267133155	Neptun-Apotheke		54.3216868	10.1292350					"Mo-Fr 08:00-18:00, Sa 08:00-13:00"
3301111867	Kloster-Apotheke		53.5110109	10.2347454	Reinbek	Am Ladenzentrum	4	21465	Mo-Fr 08:30-19:00; Sa 08:00-13:00
3322671595	Donn-Apotheke		53.9878367	9.1143105	Sankt Michaelisdonn	Johannßenstraße	2	25693	"Mo,Th 08:00-12:00,14:00-18:30; Tu,We,Fr 08:00-12:00,14:00-18:00; Sa 08:00-12:00;PH off"
3322991663	Adler-Apotheke		53.9316583	9.5047738	Itzehoe	Lindenstraße	77	25524	Mo-Fr 08:00-18:00; Sa 08:00-13:00
3323026609	Privilegierte Stadtapotheke		54.0899163	9.0713631	Meldorf	Südermarkt	8	25704	Mo-Fr 08:00-18:00; Sa 08:00-12:00;PH off
3323026610	Zingelapotheke		54.0892493	9.0781505	Meldorf	Zingelstraße	43	25704	"Mo-Th 08:00-12:30,14:00-18:00; Fr 08:00-12:30; Sa 08:00-12:15;PH off"
3323026611	Öster-Apotheke		54.0892979	9.0844845	Meldorf	Österstraße	27	25704	"Mo-Fr 08:00-13:00,14:00-18:30; Sa 09:00-12:00;PH off"
3323057878	Rungholt Apotheke&Sanitätshaus		54.1884186	9.0907015	Heide	Meldorfer Straße	69-71	25746	Mo-Fr 07:30-18:30; Sa 08:30-13:00
3323096668	Linden-Apotheke		53.9288687	9.5106484	Itzehoe	Lindenstraße	22	25524	Mo-Fr 08:00-18:30; Sa 08:00-13:00
3323578778	Königlich-Privilegierte Apotheke		54.3319322	9.0228265	Lunden	Wilhelmstraße	86	25774	
3324755264	Viktoria Apotheke		53.9235059	9.5166370	Itzehoe	Kirchenstraße	23a	25524	Mo-Fr 08:00-19:00; Sa 09:00-16:00
3325771280	Elisabeth-Apotheke		53.9621514	9.6190653	Hohenlockstedt	Kieler Straße	53	25551	"Mo-Fr 08:00-12:30,14:30-18:30; Sa 08:00-12:00"
3327468519	Hirsch-Apotheke		54.3966590	10.1724250	Kiel	Friedrichsorter Straße	10	24159	Mo-Fr 08:00-18:30; Sa 08:00-13:00
3327735843	Hubertus-Apotheke		53.6826109	9.9803841	Norderstedt	Achternfelde	4	22850	"Mo-Fr 08:15-13:00,14:00-18:30; Sa 09:00-13:00"
3334269822	Nordland-Apotheke		54.4799196	9.0566485					Mo-Fr 08:00-18:30; Sa 09:00-13:00
3334269825	Wolfs Apotheke		54.6184223	8.9644916	Bredstedt	Markt	28	25821	Mo-Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-12:30
3334870012	Erlen-Apotheke		53.6381190	9.8958868	Ellerbek	Moordamm	2	25474	"Mo-Fr 08:00-13:00,14:30-18:00; Sa 08:00-12:00"
3336441244	Eider-Apotheke		54.2840593	9.1703655	Hennstedt	Tellingstedter Straße	3a	25779	"Mo-Fr 08:00-12:00,14:00-18:00; We,Sa 08:00-12:00"
3336492328	Bahnhof-Apotheke		53.7312363	9.9040587	Quickborn	Bahnhofstraße	98	25451	Mo-Fr 08:00-19:00; Sa 08:00-14:00
3336507209	Goethe Apotheke		53.7270862	9.9142614	Quickborn	Harksheider Weg	99	25451	Mo-Fr 08:00-18:30; Sa 08:00-13:00
3340194381	Grenz-Apotheke		54.8713154	8.9072176	Süderlügum	Hauptstraße	20	25923	
3340194383	Sonnen-Apotheke		54.7729782	8.9738857	Leck	Kirchhofstraße	3	25917	"Mo-Th 07:45-19:00; We,Fr 07:45-18:30; Sa 07:45-13:00"
3341128736	Berg Apotheke		54.0468059	9.4830302	Schenefeld	Am Markt	3	25560	"Mo-Fr 08:00-12:30,14:00-18:00; Sa 08:00-12:30"
3341807995	Posthorn-Apotheke		53.8821251	9.4781266	Kremperheide	Ostlandring	2	25569	"Mo-Fr 08:30-12:30,14:30-18:00; We 08:30-12:30; Sa 08:30-12:00"
3341807996	Raphael-Apotheke		53.8532880	9.6863317	Westerhorn	Bahnhofstraße	53	25364	"Mo-Fr 08:30-12:30,14:00-18:00; Tu,Th 08:30-12:30,14:00-18:30; Sa 09:00-12:00"
3341981696	Hanseaten-Apotheke		53.9315422	9.5249754	Itzehoe	Hanseaten-Platz	1	25524	"Mo-Fr 08:00-18:30; Tu,Th 08:00-18:00; Sa 08:00-13:00"
3342186447	Reiter-Apotheke am Hogenkamp		53.7455009	9.6596553	Elmshorn	Ansgarstraße	31	25336	Mo-Th 07:15-19:00;Fr 07:15-18:00;Sa 09:00-12:30
3342365188	Sylt Apotheke 2.0		54.9031441	8.3105698	Sylt	Tinnumer Straße	5	25980	
3343162816	Holsten-Apotheke		53.6596161	9.7432990	Appen	Hauptstraße	59	25482	"Mo-Fr 08:00-13:00,14:00-18:30; Th 08:00-13:00,14:00-19:00; Sa 08:00-12:30; PH off"
3348635827	Alster-Apotheke		53.7673172	10.1864559	Bargfeld-Stegen	Mittelweg	7	23863	"Mo-Sa 08:00-12:00; Mo,Tu,Th,Fr 14:00-18:00"
3351626073	Rathaus-Apotheke		54.0894924	9.6512180	Hohenwestedt	Am Markt	13	24594	"Mo-Fr 08:30-13:00,14:00-18:00; Sa 08:30-12:30"
3352389658	Engel-Apotheke		53.6826943	9.6564172	Uetersen	Rathausstraße	6	25436	"Mo-Fr 08:00-13:00,14:00-18:30; Sa 08:30-12:30"
3353572744	Apotheke beim Rathaus		53.6005434	9.8357974	Schenefeld	Holstenplatz	6	22869	Mo-Fr 08:30-18:30; Sa 09:00-13:00
3353905051	Eider-Apotheke		54.3161796	9.6792227	Büdelsdorf	Hollerstraße	101	24782	Mo-Fr 08:00-18:30; Sa 08:00-13:00
3353971417	Apotheke Westerrönfeld		54.2828928	9.6505877	Westerrönfeld	Am Glockenturm	8	24784	Mo 08:00-19:00; Tu-Th 08:00-18:30; Fr 08:30-13:00
3355463099	Alte Rats-Apotheke		54.0705402	9.9880281	Neumünster	Großflecken	55	24534	"Mo-Th 08:00-18:30; We,Fr 08:00-18:00; Sa 09:00-13:00"
3355463100	Delphin-Apotheke		54.0986683	9.9959686	Neumünster	Hürsland	96	24536	Mo-Fr 08:00-18:30; Sa 08:00-13:00; PH off
3355463101	Markt Apotheke		54.0708910	9.9833702	Neumünster	Kleinflecken	35	24534	Mo-Fr 08:00-18:00; Sa 08:30-13:00
3355463102	Mühlen-Apotheke Stadt		54.0713185	9.9856901	Neumünster	Mühlenbrücke	5-7	24534	Mo-Fr 08:00-18:30; Sa 09:00-14:00
3355463103	Stadt Apotheke		54.0719858	9.9857689	Neumünster	Großflecken	20	24534	Mo-Fr 08:00-19:00; Sa 08:30-16:00
3355795144	impuls apotheke		54.3155509	10.1306552	Kiel	Sophienblatt	36	24103	"Mo-Fr 08:30-19:00; Sa 09:00-16:00; Su,PH off"
3359963693	Rats-Apotheke		53.4914731	10.2526748	Wentorf bei Hamburg	Hauptstraße	2	21465	"Mo-Fr 08:00-18:30; Tu,Th 08:00-19:00; Sa 08:00-13:30"
3376865394	Ansgar-Apotheke		54.3346960	10.1329480		Holtenauer Straße	77	24105	"Mo-Fr 08:00-19:00; Sa 09:00-16:00; Su,PH off"
3376933474	Storchen-Apotheke		54.3337826	10.1287295	Kiel	Knooper Weg	133	24118	"Mo,Tu,Th,Fr 08:00-13:00,15:00-18:00; We,Sa 08:00-13:00"
3389480479	Die Landapotheke		53.8996689	10.0617274	Hartenholm	Dorfstraße	21a	24628	"Mo-Tu 08:00-12:30, 14:30-18:00; We 08:00-12:30; Th-Fr 08:00-12:30, 14:30-18:00; Sa 09:00-12:00; PH off"
3476487261	Claudius Apotheke		53.8215373	10.5011918	Reinfeld	Barnitzer Straße	1-7	23858	Mo-Fr 08:00-20:00; Sa 08:00-18:00
3502880032	Widder-Apotheke		53.6711176	9.6753699	Moorrege	Wedeler Chaussee	43a	25436	Mo-Fr 08:00-19:00; Sa08:00-14:00; PH off
3612293792	Friesen-Apotheke		54.1719429	10.5554078	Malente	Bahnhofstraße	37-39	23714	
3651353903	Stadt-Apotheke		53.3740332	10.5511265	Lauenburg/Elbe	Hamburger Straße	28	21481	Mo-Fr 08:00-18:30; Sa 08:00-12:30
3669318780	Apotheke am Kantplatz		54.0771158	9.9604194	Neumünster	Max-Richter-Straße	12a	24537	"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su,PH off"
3689981205	Esmarch-Apotheke am WKK		54.1987565	9.0805231	Heide	Esmarchstraße	51-53	25746	Mo-Fr 07:30-19:00; Sa 07:30-16:00; PH off
3761179356	Schwansen-Apotheke Rezeptsammelstelle		54.5834250	10.0214294					
3804928118	Flora-Apotheke		54.1723538	10.5558324	Malente	Bahnhofstraße	45	23714	
3815562727	Nord-Apotheke		54.8000834	9.4232554	Flensburg	Apenrader Straße	4	24939	"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 08:30-13:00; Su,PH off"
3823477437	Nautilus Apotheke		54.3227120	10.1385965					"Mo-Fr 08:00-18:30; Sa 10:00-18:00; Su, PH off"
3878582653	Stadt-Apotheke		54.1678061	9.8547485	Nortorf	Bahnhofstraße	2	24589	
3893535857	wir leben - Apotheke am Buntenskamp		53.4335970	10.3730617	Geesthacht	Buntenskamp	5a	21502	
3993198643	Ostsee-Apotheke		54.8345960	9.5484623	Glücksburg	Rathausstraße	3	24960	
4021078812	Dom Apotheke		53.7000174	10.7746462	Ratzeburg	Domstraße	5	23909	Mo-Fr 08:00-18:30
4184013410	Condor Apotheke		54.3726688	10.1369071					Mo-Fr 08:30-18:00; Sa 08:30-13:00
4366820677	Apotheke am Böckler Platz		53.5706985	9.7144184					"Mo-Th 08:00-13:00,14:00-18:30; Fr 08:00-13:30,14:00-18:30; Sa 08:30-12:30"
4380248692	Apotheke im Herold-Center		53.6844785	9.9862704	Norderstedt	Berliner Allee	38-44a	22850	Mo-Fr 08:30-20:00; Sa 09:00-20:00
4388868547	alphapoint Apotheke Barsbüttel		53.5667307	10.1638437	Barsbüttel	Am AKKU	9	22885	
4518080655	CMP-Apotheke		54.3114276	10.1460043	Kiel	Elisabethstraße	68a	24143	"Mo-Fr 09:00-13:30,14:00-16:00; Sa 09:00-13:00"
4590712243	Hansa-Apotheke		54.0715687	9.9755065	Neumünster	Wasbeker Straße	50	24534	Mo-Fr 08:00-18:00; Sa 08:00-13:00
4709664746	Adler-Apotheke		54.3762794	9.0878749	Friedrichstadt	Am Markt	19	25840	"Mo-Fr 08:00-13:00,14:00-18:30; Sa 08:30-12:30; Su off"
4720694184	Center-Apotheke		54.0809492	9.9948813	Neumünster	Goethestraße	13	24534	Mo-Sa 08:00-20:00; PH off
4742934415	Park-Apotheke Husum		54.4831554	9.0514554					Mo-Fr 08:00-18:00; Sa 08:00-12:30
4811891638	Birkland-Apotheke		54.8065578	9.5149159	Wees	Birkland	2	24999	"Mo 08:30-19:00; Tu-Fr 08:30-18:30; Sa 08:30-13:00; Su,PH off"
